Wave Index,Frame Number,Center of Mass X Coord
7,127,531.0
7,128,537.0
7,128,537.0
7,128,537.0
7,128,537.0
7,129,535.0
7,129,535.0
7,129,535.0
7,129,535.0
7,130,532.0
7,130,532.0
7,130,532.0
7,130,532.0
7,131,532.0
7,131,532.0
7,131,532.0
7,131,532.0
7,132,535.0
7,132,535.0
7,132,535.0
7,132,535.0
7,133,536.0
7,133,536.0
7,133,536.0
7,133,536.0
7,134,535.0
7,134,535.0
7,134,535.0
7,134,535.0
7,135,535.0
7,135,535.0
7,135,535.0
7,135,535.0
7,136,535.0
7,136,535.0
7,136,535.0
7,136,535.0
7,137,535.0
7,137,523.0
7,137,535.0
7,137,523.0
7,137,535.0
7,137,523.0
7,137,535.0
7,138,537.0
7,138,537.0
7,138,537.0
7,138,537.0
7,139,537.0
7,139,537.0
7,139,537.0
7,139,537.0
7,140,538.0
7,140,538.0
7,140,538.0
7,140,538.0
7,141,536.0
7,141,536.0
7,141,536.0
7,141,536.0
7,142,533.0
7,142,533.0
7,142,533.0
7,142,533.0
7,143,538.0
7,143,538.0
7,143,538.0
7,143,538.0
7,144,536.0
7,144,536.0
7,144,536.0
7,144,536.0
7,145,537.0
7,145,537.0
7,145,537.0
7,145,537.0
